Client_ID|Loan_Request|MTG_Due|Property_Value|Loan_Reason|Occupation|Years_At_Job|Derog_Report|DELQ_Line|Trade_Line|File_Age|Inquiry|Debt_Income_Ratio|CR_Score|Bad
ID#08249|$16,000|$69,322|$106,189|HomeImp|ProfExe|2|1|1|31|238.4|0||427|1
ID#08250|$16,000|$83,200||DebtCon|ProfExe|0.6|0|0|27|318.6|9||396|1
ID#08251|$16,000|$88,238|$117,500|DebtCon|Other|4|0|3|34|176.5|5||247|1
ID#08252|$16,000|$50,000|$71,130|DebtCon|ProfExe|2.5|0|0|22|189.7|0||445|1
ID#08253|$16,000|$70,000|$87,400|DebtCon|Office|18||3|18|145.9|3||227|1
ID#08254|$16,000|$63,005|$90,908|HomeImp|Other||0|0|20|295.1|0|29|589|0
ID#08255|$16,000||$33,382|DebtCon|Other|13|||9|84.9|1|33.7|430|0
ID#08256|$16,000|$84,505|$108,652|DebtCon|Office|30||1|48|332.4|2|33.7|521|0
ID#08257|$16,000|$71,670|$84,124|DebtCon|Other|10|0|0|12|81.6|3|32.9|416|0
ID#08258|$16,000|$52,546|$63,837|DebtCon|Other|7|0|1|49|122.2|2|30.1|465|0
ID#08259|$16,000||$46,140|DebtCon|Other||||16|344.6||31.6|568|0
ID#08260|$16,000|$85,228|$91,519|HomeImp|Office||0|0|26|162.8|0|43.6|412|0
ID#08261|$16,000|$62,973|$87,698|DebtCon|Office|1|0|0|24|156.4|0|23.6|584|0
ID#08262|$16,000|$57,944|$89,778|HomeImp|ProfExe|2|0|0|12|135.6|0|25.7|539|0
ID#08263|$16,000|$66,395|$85,782|DebtCon|Other|1|2|1|25|99.5|1|33.2|315|0
ID#08264|$16,000|$69,861|$87,086|DebtCon|Other|7|0|0|18|205.3|2|43.4|396|0
ID#08265|$16,100|$49,371|$77,400|DebtCon|Office|3|2|2|51|214.1|1|44.2|246|1
ID#08266|$16,100|$76,644|$103,192|DebtCon|Other|5|2|0|20|76.1|0|24.2|447|0
ID#08267|$16,100|$94,089|$159,427|HomeImp|ProfExe|6|0|0|16|102|0|36|440|0
ID#08268|$16,100|$63,798|$91,045|HomeImp|Other||0|0|19|298.2|0|31|571|0
ID#08269|$16,100|$59,734|$93,756|DebtCon|Office|31|0|0|21|210.2|0|32.6|523|0
ID#08270|$16,100|$99,844|$114,647|DebtCon|Other|11|0|0|27|170|0|33.5|506|0
ID#08271|$16,100|$107,758|$124,610|DebtCon|ProfExe|0|0|0|29|129.2|0|34.2|485|0
ID#08272|$16,100|$45,973|$64,430|HomeImp|Office|3|0|0|17|117.1|0|33.8|467|0
ID#08273|$16,100|$63,152|$85,097|DebtCon|Office|5|0|0|20|102.4|1|24.2|538|0
ID#08274|$16,100|$76,981|$106,014|DebtCon|ProfExe|0|0|0|21|269.3|1|39.8|472|0
ID#08275|$16,100|$61,712|$82,649|DebtCon|Other|12|0|0|9|94.6|0|27.5|502|1
ID#08276|$16,100|$105,719|$116,491|DebtCon|Other|1|0|0|20|117.9|2|38.8|403|0
ID#08277|$16,100|$47,198|$79,384|DebtCon|Other|1||1|9|297.5|1|36.7|437|0
ID#08278|$16,100|$41,379|$57,862|DebtCon|Other|17|0|0|21|282|0|30.7|570|0
ID#08279|$16,100|$49,244|$65,523|HomeImp|Office|2|0|0|17|110.2|0|31|489|0
ID#08280|$16,100|$26,276|$168,105|HomeImp|Self|7|0|0|26|336.2|0|26|641|0
ID#08281|$16,100|$51,041|$72,749|DebtCon|Other|8|0|0|15|90.3|2|43.9|339|0
ID#08282|$16,100|$72,942|$99,544|DebtCon|Other|5|2|0|20|54.9|1|23.3|434|0
ID#08283|$16,100|$68,905|$91,572|DebtCon|Office|3|0|0|25|165.5|0|24.9|577|0
ID#08284|$16,200|$43,794|$69,458|HomeImp|Office|2|0|0|18|140.5|0|31.1|502|0
ID#08285|$16,200|$25,329|$37,433|DebtCon|ProfExe|21|1|0|16|207.2|2|32.7|443|0
ID#08286|$16,200|$104,896|$137,950|DebtCon|Office|2|||15|112.3|2|32.8|447|0
ID#08287|$16,200|$62,258|$92,595|DebtCon|Office|2|0|0|25|177.9|0|22.2|607|0
ID#08288|$16,200|$49,552|$82,523|DebtCon|Mgr|4|0|0|8|131.7|1|28.2|498|0
ID#08289|$16,200|$68,873|$101,797|HomeImp|ProfExe|23|0|0|23|221|0|36.3|498|0
ID#08290|$16,200|$87,248|$116,407|DebtCon|Other|20|0|0|16|270|1|24.5|600|0
ID#08291|$16,200|$49,780|$109,050|HomeImp|Office|2||2|23|128.3|0|39.6|316|0
ID#08292|$16,200||$95,280||Other||0|0|10|194.5|1|33.1|484|0
ID#08293|$16,200|$70,703|$87,682|DebtCon|Other|10|0|0|10|87.2|3|31.4|429|0
ID#08294|$16,200|$62,783|$94,394|DebtCon|Office|1|0|0|25|167.4|0|23.7|589|0
ID#08295|$16,200|$83,448|$135,447|DebtCon|Mgr|17|0|5|19|129.8|9|45.6||1
ID#08296|$16,200|$53,600|$73,500|DebtCon|Other|5|||8|104.7|1||421|0
ID#08297|$16,200|$95,465|$114,758|DebtCon|Other|7|0|0|19|298.5|2|32.6|532|0
ID#08298|$16,200|$71,530|$88,569|DebtCon|Mgr|14|0|0|1||0|35.9|430|1
ID#08299|$16,200|$96,049|$129,091|DebtCon|Mgr|5|||42|251.2|3|36.7|496|0
ID#08300|$16,200|$22,956|$44,866|DebtCon|Mgr|16|0|0|17|114.8|1|24.1|540|0
ID#08301|$16,200|$118,585|$131,940|DebtCon|Sales|5|0|0|40|202.4|2|24|598|1
ID#08302|$16,200|$86,021|$113,030|DebtCon|Other|20|0|0|17|284.2|0|26.7|601|0
ID#08303|$16,200|$105,502|$117,705|DebtCon|Other|0|0|0|21|125.2|2|38.8|407|0
ID#08304|$16,200|$76,211|$104,348|DebtCon|Other|0|0|0|18|141|1|33.3|470|0
ID#08305|$16,200|$81,933|$131,208|DebtCon|ProfExe|13|0|0|19|308.5|0|29.6|588|0
ID#08306|$16,200|$34,984|$46,382|DebtCon|Other|11|0|0|20|175.1|3|39.7|406|1
ID#08307|$16,200|$46,115|$61,917|HomeImp|Other|2|0|0|47|259.4|0|43.7|481|1
ID#08308|$16,300|$31,800|$63,000|DebtCon|Other|12|1|5|14|124.9|1||0|1
ID#08309|$16,300|$79,087|$102,921|DebtCon|Sales|23|0|0|45|256.3|0|37|537|1
ID#08310|$16,300|$71,510|$89,756|DebtCon|Other|2|0|0|30|193.1|0|31.4|539|0
ID#08311|$16,300|$96,431|$161,284||Other||0||23|256.4||39.1|488|0
ID#08312|$16,300|$67,524|$85,577|DebtCon|Other|8|0|0|11|75.4|3|31.8|422|0
ID#08313|$16,300|$43,500|$69,875|DebtCon|ProfExe|5|0|0|32|245.5|3||511|0
ID#08314|$16,300|$25,004|$65,000|DebtCon|Other|2|0|0|7|199.8|0||451|1
ID#08315|$16,300|$59,901|$83,232|HomeImp|Other||0|0|20|284.5|0|27.9|595|0
ID#08316|$16,300|$49,868|$76,131|DebtCon|Other|9|0|0|9|81.3|2|40.4|358|1
ID#08317|$16,300|$69,327|$102,426|HomeImp|ProfExe|8|0|0|12|246.8|1|36.4|480|0
ID#08318|$16,300|$102,826|$114,692|DebtCon|Other|8|0|0|18|317.5|1|31.9|558|0
ID#08319|$16,300|$34,297|$42,629|HomeImp|Other|9|0|0|11|80.5|2|30.3|450|0
ID#08320|$16,300|$66,038|$98,585|DebtCon|Office|1|0|0|19|162.1|3|32.8|462|0
ID#08321|$16,400|$74,904|$92,308|DebtCon|Other|6|0|0|19|202.5|3|42.4|393|0
ID#08322|$16,400|$62,786|$79,154|DebtCon||7||||||24.8|539|0
ID#08323|$16,400|$21,857|$51,994|HomeImp|ProfExe|7|0|0|14|201.9|0||508|0
ID#08324|$16,400|$71,264|$94,726|DebtCon|Other|1|0|0|31|177.3|1|35|489|0
ID#08325|$16,400|$86,623|$124,048|||||||||35.8|422|0
ID#08326|$16,400|$54,818|$74,447|DebtCon|Office|3|2|3|50|208.1|1|42|206|1
ID#08327|$16,400|$57,139|$164,133|DebtCon|ProfExe|21|0|0|27|238.5|0|22.2|635|0
ID#08328|$16,400|$73,466|$89,453|DebtCon|Other|4|0|0|19|198.8|3|41.5|400|0
ID#08329|$16,400|$63,574|$88,586|HomeImp|Other||0|0|20|298.1|0|29.2|589|0
ID#08330|$16,400|$57,651|$76,854|DebtCon|Office|1|0|0|25|172.2|0|31.8|519|0
ID#08331|$16,400|$48,700|$72,500|DebtCon|Other||0|1|39|127.3|1||396|1
ID#08332|$16,400|$62,018|$91,832|DebtCon|ProfExe|9|0|0|19|202.3|0|20.4|625|0
ID#08333|$16,400||$51,454|DebtCon|Other||||17|338.1||33.5|551|0
ID#08334|$16,400|$107,669|$115,881|DebtCon|Other|0|0|0|21|136.8|1|39.7|417|0
ID#08335|$16,400|$58,664|$89,589|DebtCon|Office|27|0|0|21|211.4|0|34.3|509|0
ID#08336|$16,400|$71,906|$86,144|DebtCon|Office|2|0|0|20|126.2|1|23.7|553|0
ID#08337|$16,400|$89,858|$105,796|DebtCon|Office|29||1|49|340.7|2|36|506|0
ID#08338|$16,400|$100,014|$122,281|DebtCon|ProfExe|0|0|0|30|123.1|0|34.9|478|0
ID#08339|$16,400|$65,898|$85,424|HomeImp|ProfExe|10|0|1|14|173.5|0|26.9|491|0
ID#08340|$16,400|$86,422|$116,097|||||||||35.6|424|0
ID#08341|$16,400|$102,103|$133,626|DebtCon|ProfExe|5|0|0|14|95.4|0|31.3|476|0
ID#08342|$16,500|$48,491|$112,677|HomeImp|Office|2||2|23|138.1|1|37.3|329|0
ID#08343|$16,500|$47,636|$59,586|DebtCon|Other|16|0|0|21|284.1|0|30|578|0
ID#08344|$16,500|$52,028|$63,745|DebtCon|Other|7|0|0|18|105.5|4|41.3|348|1
ID#08345|$16,500|$44,110|$65,748|DebtCon|Other|7|0|0|14|99.2|3|41.4|352|0
ID#08346|$16,500||$88,454|DebtCon|Office|30|0|0|16|320.4|0|14.1|727|0
ID#08347|$16,500|$94,403||DebtCon|Office|9|0|1|19|217.8|0||409|1
ID#08348|$16,500|$64,081|$100,796|HomeImp|ProfExe|22|0|1|24|243.9|1|38.3|422|0
ID#08349|$16,500|$143,404|$165,267|DebtCon|Mgr|14|0|1|31|169.7|1|36.2|420|1
ID#08350|$16,500||$42,894|HomeImp|Other|1|0|0|8|331.4|0|26.9|607|0
ID#08351|$16,500|$67,619|$93,500|HomeImp|ProfExe|8|0|0|16|82.2|0||460|0
ID#08352|$16,500|$56,500|$80,000|DebtCon|Other|2|0|0|16|308.4|3||495|0
ID#08353|$16,500|$163,000|$193,000|DebtCon|ProfExe|10|0|0|38|262.7|1||552|0
ID#08354|$16,500|$76,000|$110,000|DebtCon|Mgr|18|0|0|31|242.5|5||459|0
ID#08355|$16,500|$65,900|$87,000|DebtCon|Other|26|0|3|35|109.6|5||221|1
ID#08356|$16,500|$67,000|$109,500|DebtCon|Mgr|2|4|0|24|217.1|2||275|1
ID#08357|$16,500|$51,758|$138,693|DebtCon|Other|2|0|0|43|283.1|5|39.7|460|0
ID#08358|$16,500|$43,223|$46,925|DebtCon|Other|10|0|0|20|178|4|40.2|392|1
ID#08359|$16,500|$48,674|$73,720|DebtCon|ProfExe|17|0|0|23|186.5|0|38.4|465|0
ID#08360|$16,500|$8,795|$164,000|HomeImp|Mgr|23|0|0|21|76.1|2||447|0
ID#08361|$16,500|$74,263|$98,922|DebtCon|Office|0|0|0|20|139.8|3|31.8|462|0
ID#08362|$16,500|$102,552|$144,461|DebtCon|Office|1|||15|136.7|2|34.1|446|0
ID#08363|$16,500|$42,317|$66,966|HomeImp|ProfExe|3|0|0|17|206.2|3|35|458|0
ID#08364|$16,500|$94,920|$118,156|DebtCon|Other|9|0|0|18|295.3|2|32.2|534|0
ID#08365|$16,500||$29,168|DebtCon|Other|11|||8|102.1|2|31.6|444|0
ID#08366|$16,500|$45,441|$76,145|DebtCon|Mgr|4|0|0|8|124|1|28.2|495|0
ID#08367|$16,500|$36,206|$53,040|HomeImp|Other|9|0|0|9|118.3|0|17.7|599|0
ID#08368|$16,600|$9,626|$96,887|HomeImp|Other|14|0|0|23|263.8|0|28.7|584|0
ID#08369|$16,600|$77,380|$123,638|||||||||34.1|437|0
ID#08370|$16,600|$95,860|$123,546|DebtCon|Office|0||2|29|252.8|1|40.6|356|0
ID#08371|$16,600|$81,275|$106,691|DebtCon|ProfExe|1|0|0|20|289.4|1|38.5|491|0
ID#08372|$16,600|$57,094|$94,944||ProfExe|9|0|0|15||0|24|543|0
ID#08373|$16,600|$102,543|$119,493|DebtCon|Office|3|0|0|33|276.7|0|29.3|598|0
ID#08374|$16,600|$55,912|$81,552|DebtCon|Other|6|||7|106.5|0|36.8|423|0
ID#08375|$16,600|$45,877|$68,563|HomeImp|Office|2|1|0|18|119.5|0|33.1|431|0
ID#08376|$16,600|$74,784|$100,221|DebtCon|Mgr|1|0|0|17|90.1|0|25.7|528|0
ID#08377|$16,600|$42,259||DebtCon|Other|1.5|1|3|20|210|0||258|1
ID#08378|$16,600||$56,631|DebtCon|Office|2|0|0|8|98.8|1|39.8|382|0
ID#08379|$16,600|$71,564|$84,627|DebtCon|Office|5|0|0|20|114.6|1|22.3|560|0
ID#08380|$16,600|$74,681|$95,471|DebtCon|Other|6|0|0|19|187.7|4|40.5|392|0
ID#08381|$16,600|$28,694|$44,165|DebtCon|ProfExe|20|0|1|16|206.7|2|30.6|451|0
ID#08382|$16,600||$43,880|DebtCon|Other||||15|351.7||31.5|572|0
ID#08383|$16,600|$69,644|$100,411|DebtCon|Office|0|0|0|19|149.1|4|29.7|471|0
ID#08384|$16,600|$71,096|$104,437|HomeImp|ProfExe|9|0|0|12|247|1|37.1|474|0
ID#08385|$16,700|$64,862|$107,919|HomeImp|ProfExe|10|0|0|11|260.2|0|36.8|493|0
ID#08386|$16,700|$62,933|$95,498|DebtCon|Office|0|0|1|25|161.7|0|24.3|526|0
ID#08387|$16,700|$102,687|$137,417|DebtCon|ProfExe|7|0|0|14|97.8|0|31.1|479|0
ID#08388|$16,700|$86,076|$130,341|DebtCon|ProfExe|12|0|0|18|296|0|28.4|592|0
ID#08389|$16,700|$31,135|$60,478|DebtCon|Other|14|0|0|18|105.1|0|39.1|417|0
ID#08390|$16,700|$43,794|$61,446|DebtCon||6|0|0|9|96.5|1|28.5|483|0
ID#08391|$16,700|$51,310|$76,704|DebtCon|Other|2||2|10|271.7|0|37.6|377|0
ID#08392|$16,700|$11,059|$92,706|HomeImp|Other|13|0|1|23|262.6|0|29.9|516|0
ID#08393|$16,700|$59,207|$83,146|DebtCon|Other|2|0|0|15|309.5|3|43.5|424|0
ID#08394|$16,700|$67,238|$96,535|HomeImp|Office|7|||10|103.5|0|39.3|403|0
ID#08395|$16,700|$12,830|$56,465|DebtCon|ProfExe|3|0|0|15|301.1|0|18.3|681|0
ID#08396|$16,700|$53,423|$85,685|HomeImp|ProfExe|5|0|0|12|109.4|0|28.2|508|0
ID#08397|$16,700|$105,556|$136,568|DebtCon|Other|0|0|0|47|273.7|0|40|521|0
ID#08398|$16,800|$76,852|$90,429|DebtCon|Other|6|0|0|18|183.8|3|42.3|386|0
ID#08399|$16,800|$44,983|$65,000|DebtCon|Sales|4|2|1|43|77|6||195|1
ID#08400|$16,800|$27,623|$88,231|DebtCon|ProfExe|8|0|0|12|122.5|0|56|267|1
ID#08401|$16,800|$69,284||DebtCon|Office|21|0|0|20|190.7|1|35.9|473|1
ID#08402|$16,800|$50,050|$140,222|DebtCon|Other|4|0|0|43|272.5|5|40|454|0
ID#08403|$16,800|$23,670|$41,879|DebtCon|Mgr|17|1|0|17|106.4|0|26.7|481|0
ID#08404|$16,800|$62,557|$95,747|DebtCon|Other|0|0|0|31|188.2|1|35.3|492|0
ID#08405|$16,800|$16,204|$27,781|HomeImp|Other|1|10|0|9|190.6|0|27.1|0|1
ID#08406|$16,800|$67,049|$89,729|HomeImp|Other||0|0|20|286.4|0|28.7|589|0
ID#08407|$16,800|$81,820|$100,366|DebtCon|ProfExe|6|0|1|41|335.3||36.2|504|0
ID#08408|$16,800|$87,300|$155,500|DebtCon|Other|3|0|0|0|1154.6|0||846|1
ID#08409|$16,800|$50,445|$71,711|DebtCon|Other|5|0|0|18|71.2|5|40.6|329|1
ID#08410|$16,800|$73,280|$103,067|DebtCon|Other|1|0|0|17|140.4|0|34|476|0
ID#08411|$16,800|$102,838|$111,319|DebtCon|Office|1|0|0|34|257.3|0|27.6|606|0
ID#08412|$16,800|$50,135|$93,772|DebtCon|ProfExe|5|0|0|21|126.5|2|35.9|435|0
ID#08413|$16,800|$144,756|$183,810|DebtCon|Mgr|11|0|0|20|243.5|0|26.7|588|0
ID#08414|$16,800|$94,851|$119,053|DebtCon|Office|2|0|1|34|271|1|27|548|0
ID#08415|$16,800|$115,870|$130,809|DebtCon||15|0|0|17|177.6|0|39.6|443|0
ID#08416|$16,900|$131,002|$166,859|DebtCon|Office|4|0|0|20|135.9|0|28.2|530|0
ID#08417|$16,900||$51,549|DebtCon|Office|1|0|0|8|75.4|1|40.6|365|0
ID#08418|$16,900|$30,856|$56,961|HomeImp|Other|11|0|0|10|116.8|1|20.3|565|0
ID#08419|$16,900|$71,672|$96,677|DebtCon|Other|1|0|0|30|153.8|0|35.3|488|0
ID#08420|$16,900|$47,129|$62,342|DebtCon|Other|15|0|0|21|290.1|0|30.3|578|0
ID#08421|$16,900|$31,143|$75,125|HomeImp|Other||1|0|49|237.2|0|42.1|444|0
ID#08422|$16,900|$63,800|$85,000|DebtCon|Other|2|0|6|33|127.8|2||0|1
ID#08423|$16,900|$73,128|$101,683|DebtCon|Sales|26|0|0|45|254.2|0|38.5|524|1
ID#08424|$16,900|$66,812|$90,973|HomeImp|Office|9|||10|108|0|37.5|422|0
ID#08425|$16,900|$68,940|$88,264|DebtCon|Office|0|0|0|25|166.1|0|25|579|0
ID#08426|$16,900|$67,111|$96,985|HomeImp|ProfExe|21|0|0|23|233.8|1|37.3|483|0
ID#08427|$16,900|$116,357|$209,364|DebtCon|Other|4|0|0|16|221.1|0|27.9|563|0
ID#08428|$16,900|$88,143|$115,365|DebtCon|Other|19|0|0|16|282.1|0|25|615|0
ID#08429|$16,900|$43,643|$80,639|DebtCon|Mgr|3|0|0|8|128.6|1|28.9|492|0
ID#08430|$16,900|$61,847|$91,671|DebtCon|ProfExe|9|0|0|20|202.1|0|21.3|619|0
ID#08431|$16,900|$102,108|$117,650|DebtCon|Other|9|0|0|19|279.1|1|29.6|564|0
ID#08432|$17,000|$73,644|$107,086|DebtCon|ProfExe|0|0|0|20|280.5|2|37.8|482|0
ID#08433|$17,000|$125,257|$161,009|DebtCon|Office|3|0|0|21|129.8|1|27.6|522|0
ID#08434|$17,000|||HomeImp||1|0|0|21|111.2|0|31.4|493|1
ID#08435|$17,000|$83,248|$95,886|DebtCon|ProfExe|8|0|2|41|349.4||36.1|455|0
ID#08436|$17,000|$125,728|$159,770|DebtCon|Mgr||0|0|18|228.4|0|37|488|0
ID#08437|$17,000|$31,772|$60,289|HomeImp|ProfExe|6|0|0|13|189.2|0|31.1|517|0
ID#08438|$17,000|$134,689|$158,661|DebtCon|Mgr||0|0|19|227.4|0|36.4|495|0
ID#08439|$17,000|$86,341|$133,564|DebtCon|ProfExe|15|0|0|18|307.7|0|28.4|599|0
ID#08440|$17,000|$66,894|$75,360|DebtCon||8||||||25.3|536|0
ID#08441|$17,000|$27,088|$166,437|HomeImp|Self|7|0|0|27|306.7|0|26.2|630|0
ID#08442|$17,000|$70,085|$81,598|DebtCon|Office|7|0|0|20|117.2|1|22|565|0
ID#08443|$17,000|$97,438|$158,780|DebtCon|Mgr|0|0|0|18|210.9|1|38.8|453|0
ID#08444|$17,000|$45,671|$64,516|HomeImp|Other|27|0|0|13|246.2|0|25.7|589|0
ID#08445|$17,000|$26,228|$60,979|HomeImp|ProfExe|7|0|0|13|188.2|0|29.6|530|0
ID#08446|$17,000|$63,450|$92,816||ProfExe|10|0|0|16||1|25.7|518|0
ID#08447|$17,000|$54,780|$93,091|DebtCon|ProfExe|4|0|0|21|115.4|1|37.5|428|0
ID#08448|$17,000|$73,184|$96,889|DebtCon|Mgr|0|0|0|16|72|0|28|499|0
ID#08449|$17,000|$60,483|$85,015|HomeImp|ProfExe|4|0|0|12|116.5|0|27.3|519|0
ID#08450|$17,000|$52,663|$82,000||||||||||437|1
ID#08451|$17,000|$36,420|$54,375|DebtCon|Other|1|1|0|18|77.7|1||358|1
ID#08452|$17,000|$53,058|$74,000|DebtCon|Other|17|1|0|21|204.9|1||437|0
ID#08453|$17,000|$23,200|$85,000|DebtCon|ProfExe|9|0|0|21|149.1|1||481|0
ID#08454|$17,000|$86,000|$119,600|DebtCon|ProfExe|12|||25|137.5|||482|0
ID#08455|$17,000|$12,613|$85,000|DebtCon|Other|21|0|0|41|226.4|3||496|0
ID#08456|$17,000|$152,900|$191,146|DebtCon|Other|7.5|0|0|16||2||449|0
ID#08457|$17,000|$55,820|$88,683|DebtCon|Office|0.5|0|0|23|74|0||439|0
ID#08458|$17,000|$74,910|$112,375|DebtCon|Office|41|0|0|28|95.2|3||390|1
ID#08459|$17,000|$52,700|$78,000|DebtCon|Other|2|0|0|10|62.9|0||398|1
ID#08460|$17,000|$61,000|$127,000|DebtCon|Mgr|9|0|5|40|256.7|0||240|1
ID#08461|$17,000|$62,755|$81,180|DebtCon|ProfExe|19|2|0|28|134.9|2||315|1
ID#08462|$17,000|$89,600|$115,000|DebtCon|Self|20||3|23|99.3|0||217|1
ID#08463|$17,000|$48,000|$69,000|DebtCon|Office|25|0|0|24|351|3||493|1
ID#08464|$17,000|$118,822|$208,429|DebtCon|Other|3|0|0|16|206.7|0|25.9|575|0
ID#08465|$17,000|$96,065|$116,416|DebtCon|Other|14|0|0|8|125.7|2|34.8|426|0
ID#08466|$17,000|$97,517|$141,718|DebtCon|Office|2|||15|128.4|3|31.2|457|0
ID#08467|$17,000|$51,018|$108,148|HomeImp|Office|0||2|23|114.9|0|40.2|306|0
ID#08468|$17,000|$170,636|$188,899|DebtCon||1|4|0|13|67.4|1|44.8|149|1
ID#08469|$17,000|$108,154|$134,103|DebtCon|Other|1|0|0|46|279.4|0|39.7|526|0
ID#08470|$17,100|$56,791|$94,396|DebtCon|ProfExe|7|0|0|21|110.3|1|36.1|439|0
ID#08471|$17,100|$48,471|$71,546|DebtCon|ProfExe|5|0|1|32|254.1|3|29.8|489|0
ID#08472|$17,100|$19,126|$88,969|DebtCon|Other|21|0|0|41|225.7|2|38.9|478|0
ID#08473|$17,100||$96,036|DebtCon|Office|27|0|0|15|327|0|12.5|743|0
ID#08474|$17,100|$100,082|$119,585|DebtCon|ProfExe|1|0|0|29|147.9|0|34.7|490|0
ID#08475|$17,100|$22,162|$128,989|DebtCon|Other|11|0|0|9|368|0|40.6|503|0
ID#08476|$17,100|$53,983|$73,688|DebtCon|Other|5|||9|95.5|0|36.9|421|0
ID#08477|$17,100|$123,463|$160,487|DebtCon|Office|4|0|0|21|155.3|0|25.7|562|0
ID#08478|$17,100|$49,951|$111,291|HomeImp|Office|1||2|23|151.1|1|39.5|316|0
ID#08479|$17,100|$74,922|$91,187|DebtCon|Mgr|0|0|0|16|80.6|0|26.8|514|0
ID#08480|$17,100|$46,953|$69,086|DebtCon|ProfExe|6|0|0|11|165.6|2|29.2|496|0
ID#08481|$17,100|$43,085|$68,758|DebtCon|Other|7|0|1|49|103.7|3|30.4|445|0
ID#08482|$17,100|$92,853|$130,864|DebtCon|Mgr|6|||41|244.7|3|37.5|487|0
ID#08483|$17,100|$32,134|$69,131|DebtCon|Other|3|0|0|6|209.2|0|38.6|449|1
ID#08484|$17,100|$54,598|$115,838|DebtCon|ProfExe|14|0|0|20|247.3|0|25.6|600|0
ID#08485|$17,100||$60,781|||8|0|0|14|101|0|27.7|511|0
ID#08486|$17,100|$27,842|$74,459|HomeImp|Other||0|0|49|248.7|0|44.6|474|0
ID#08487|$17,100|$91,502|$113,251|DebtCon|Other|18|0|0|16|290|0|24.5|623|0
ID#08488|$17,200|$51,352|$64,386|DebtCon|Mgr|27|0|0|17|296|1|36.8|506|0
ID#08489|$17,200|$62,514|$96,633|HomeImp|ProfExe|25|1|0|24|224.8|1|36.7|440|0
ID#08490|$17,200|$7,044|$57,831|DebtCon|Sales|0|0|0|6|331|0|37.9|507|0
ID#08491|$17,200|$103,519|$118,074|DebtCon|Other|0|0|0|21|102.7|1|41.4|388|0
ID#08492|$17,200|$89,507|$121,047|DebtCon|Other|14|0|0|9|118.9|1|34.6|439|0
ID#08493|$17,200|$52,011|$65,800|DebtCon|Other|7|0|1|48|120.3|2|30.6|461|0
ID#08494|$17,200|$33,073|$85,654|DebtCon|ProfExe|7|0|0|20|163.4|1|28.3|529|0
ID#08495|$17,200|$50,742|$71,000|DebtCon|Other|15|0|0|0||0||413|1
ID#08496|$17,200|$39,316|$66,978|DebtCon||4|0|0|10|100|1|26.4|505|0
ID#08497|$17,200|$62,108||DebtCon|Office|21|0|0|21|174.4|1|34.5|480|1
ID#08498|$17,200|$48,999|$76,544|DebtCon|ProfExe|5|0|0|31|240.5|3|32.8|512|0
ID#08499|$17,200|$35,116|$60,489|DebtCon|Other|17|0|0|18|106.5|1|38.8|409|0
ID#08500|$17,200|$53,849|$102,326|HomeImp|Other|1|0|3|9|57.2|1|40|196|0
ID#08501|$17,200|$90,567|$118,761|DebtCon|Other|14|0|0|9|139.3|2|34.8|434|0
ID#08502|$17,200|$99,204|$119,490|DebtCon|Other|9|0|0|18|296.2|1|30.3|565|0
ID#08503|$17,200|$62,840|$92,946|HomeImp|ProfExe|5|0|0|11|133.2|0|27.5|523|0
ID#08504|$17,200|$17,234|$43,310||Office|1|0|0|15|215.6|0|38.3|468|0
ID#08505|$17,200|$55,254|$118,718|DebtCon|ProfExe|15|0|0|20|276.9|0|26.7|603|0
ID#08506|$17,200|$27,230|$82,319|HomeImp|Other||0|0|50|249.2|1|43.8|470|0
ID#08507|$17,300|$40,280|$66,319|DebtCon||4|0|0|9|101.3|2|28|478|0
ID#08508|$17,300|$91,132|$110,440|DebtCon|ProfExe|10|0|0|19|147.6|2|36.4|437|0
ID#08509|$17,300|$51,185|$65,537|DebtCon|Other|6|0|1|49|129.8|3|29.3|466|0
ID#08510|$17,300|$35,070|$63,862|DebtCon|Other|16|0|0|17|125.1|1|37.9|423|0
ID#08511|$17,300|$79,412|$114,906|DebtCon|Mgr|17|0|0|30|247.4|4|36.5|469|0
ID#08512|$17,300|$73,000|$95,000|DebtCon|Other|5|2|1|30|90.3|6||217|1
ID#08513|$17,300|$99,064|$156,306|HomeImp|ProfExe|4|0|0|16|90.4|0|35.8|439|0
ID#08514|$17,300|$20,798|$37,980||Office|2|0|0|16|219.3|0|37.8|476|0
ID#08515|$17,300|$90,768|$116,052|DebtCon|Other|13|0|0|9|120.2|2|35.8|417|0
ID#08516|$17,300|$65,444|$91,244|DebtCon|ProfExe|8|0|0|19|202|0|21.6|616|0
ID#08517|$17,300|$65,136|$83,847|DebtCon|Office|6|0|0|20|127.1|0|24.5|560|0
ID#08518|$17,300|$110,614|$137,552|DebtCon|ProfExe|6|0|0|13|85.2|0|31.3|472|0
ID#08519|$17,300|$73,503|$91,842|DebtCon|Other|0|0|6|32|142.3|1|46.9|0|1
ID#08520|$17,300|$91,350|$107,834|HomeImp|ProfExe|3|0|0|24|118.1|0|37.6|445|0
ID#08521|$17,300|$96,138|$124,066|DebtCon|Office|1||2|30|271.8|0|40.4|381|0
ID#08522|$17,300|$57,358|$71,617|DebtCon|Office|0|0|0|25|194.3|0|30.5|542|0
ID#08523|$17,300|$51,107|$64,135|HomeImp|Office|4|0|0|17|115|0|32.3|482|0
